r2,mae,rmse,spearman,spearman_p,auc_vol_high,fold,variant,n_test,fusion_weight_ts
0.12406484804056239,0.009231723828149596,0.013647502245381608,0.3568315058847103,2.2918473780869162e-121,0.5909397559427145,47,ts_text_fusion,4032,0.75
0.06268876582178995,0.00926825262390162,0.013115938029617063,0.3492974023400691,4.399011289004374e-108,0.5719075304048966,48,ts_text_fusion,3751,1.0
0.01961285703477289,0.01031481142168575,0.015523695953351634,0.30222028553390423,8.389276436010126e-87,0.5471488764890056,49,ts_text_fusion,4074,1.0
-0.02241128716308638,0.00984093567234672,0.014188686784581942,0.42451991574763903,1.3842734295936664e-169,0.6117987372928084,50,ts_text_fusion,3880,1.0
0.10346953742850062,0.009198465507562176,0.013892783108224388,0.35608727624334924,1.2576746078374705e-110,0.5595104151187283,51,ts_text_fusion,3686,0.9
0.05313124016016879,0.008615513227847465,0.010878849603344237,0.38725615240727373,3.943158933958264e-153,0.5885042307342371,52,ts_text_fusion,4279,0.9500000000000001
-0.11052938472840412,0.008253246432374808,0.01014524733588373,0.28025978810880003,3.704647394569226e-75,0.5595185299319364,53,ts_text_fusion,4116,1.0
0.04098775011748479,0.007769936308835284,0.011976658740397224,0.28655112302159835,5.654261482648807e-75,0.5814325025445916,54,ts_text_fusion,3920,1.0
0.03997903087243648,0.006962995885986408,0.009420703829473845,0.36978825664914305,1.996931500540996e-130,0.5799285757386453,55,ts_text_fusion,4018,1.0
-0.0589732928887583,0.007366760391663894,0.01112206451092323,0.27467199379594853,2.193692412267573e-22,0.544008884207634,56,ts_text_fusion,1210,1.0
