roc_auc,pr_auc,f1,brier,ece,n_samples,pos_rate,reliability_slope,reliability_intercept,n,fold,variant,subset
0.5103726202529133,0.44166511932993735,0.07582938388625593,0.2455920287194823,0.03812497650063371,454,0.4251101315021515,0.24020665762700388,0.31562931118321313,454,1,cross_modal,filing
0.4950417481870017,0.4443665835918271,0.01839080459770115,0.24645300122543445,0.02758658183089437,986,0.433062881231308,0.9847974104864522,-0.018998813627259747,986,1,cross_modal,no_filing
0.531834321522852,0.5016236124476382,0.0,0.2468195381344784,0.007352260466364224,1548,0.4489664137363434,1.0,0.0,1548,2,lr_M1_numeric,all
0.5204842931937174,0.47572513989657655,0.0,0.24634190977480086,0.0015946130374810408,431,0.443155437707901,1.0,0.0,431,2,lr_M1_numeric,filing
0.5366917838369714,0.5135031538811099,0.0,0.2470038334102358,0.00957386108609054,1117,0.45120859146118164,1.0,0.0,1117,2,lr_M1_numeric,no_filing
0.4933092681774861,0.45018788135113275,0.0028735632183908046,0.24799834958681402,0.008521181574224974,1548,0.4489664137363434,1.623947050276352,-0.2684826400064326,1548,2,lr_M2_visual,all
0.5044829842931937,0.47828967955592017,0.010416666666666666,0.24675699869614665,0.007304026177148207,431,0.443155437707901,4.246915224201191,-1.431584652903252,431,2,lr_M2_visual,filing
0.4877068282451643,0.4413612462023683,0.0,0.2484773309958361,0.009463937920861842,1117,0.45120859146118164,1.0129817277928603,0.0037293288838048944,1117,2,lr_M2_visual,no_filing
0.5024922617591743,0.46415458087215145,0.0,0.24734196524966612,0.0064197574077777585,1548,0.4489664137363434,1.0,0.0,1548,2,lr_M3_text,all
0.5393324607329844,0.4645223219051412,0.0,0.24654045548855097,0.009271710195809949,431,0.443155437707901,1.0,0.0,431,2,lr_M3_text,filing
0.4940994070276289,0.470253793228375,0.0,0.24765123177342677,0.0053193002051583615,1117,0.45120859146118164,1.0,0.0,1117,2,lr_M3_text,no_filing
0.48665648957973123,0.4439809504560016,0.0,0.24742365573750497,0.0052082321316947455,1548,0.4489664137363434,1.0,0.0,1548,2,gb_M1_numeric,all
0.46714659685863874,0.43505105858406135,0.0,0.24677154533470932,0.0006025312304566155,431,0.443155437707901,1.0,0.0,431,2,gb_M1_numeric,filing
0.49409455190450297,0.4490671256357362,0.0,0.24767527577654244,0.007450327798187828,1117,0.45120859146118164,1.0,0.0,1117,2,gb_M1_numeric,no_filing
0.4875707405939258,0.42672800079269213,0.0,0.2478141270907059,0.011772047694458856,1548,0.4489664137363434,3.5875640940648625,-1.1363910155060453,1548,2,gb_M2_visual,all
